run,t,method,raster_length,nominal_topology_failed,nominal_width_collapsed,topology_equal,hierarchy_legal,max_overlap,root_level_error_hPa,anchor_raster_error,width_raster_error
NoTime,0,RA-MTM,16384,False,False,True,True,0.0,0.006098466108824141,0.0028042362380595875,0.005164997996577018
NoTime,1,RA-MTM,16384,False,False,True,True,0.0,0.016517928072062205,0.003055483878455334,0.005464517540112013
NoTime,2,RA-MTM,16384,False,True,True,True,0.0,0.002698794799471216,0.0023296614402710247,0.004319335631090607
NoTime,3,RA-MTM,16384,False,True,True,True,0.0,0.014155828659340841,0.003450828108583437,0.005164997996577018
NoTime,4,RA-MTM,16384,False,False,True,True,0.0,0.03484352626605869,0.001221114501092302,0.006973794663767796
NoTime,5,RA-MTM,16384,False,False,True,True,0.0,0.010949122189458649,0.0033160674783445643,0.004514607304687446
NoTime,6,RA-MTM,16384,False,False,True,True,0.0,0.028703626149081174,0.002687088576692531,0.004250125979094577
NoTime,7,RA-MTM,16384,False,False,True,True,0.0,0.03821203619122571,0.0014687340180046249,0.004190184288892063
NoTime,8,RA-MTM,16384,False,False,True,True,0.0,0.07363057341558488,0.0018857403774177328,0.0058037092824871905
NoTime,9,RA-MTM,16384,False,False,True,True,0.0,0.08897299479235699,0.00262844774749027,0.004410359434749184
NoTime,10,RA-MTM,16384,False,False,True,True,0.0,0.08674947336544392,0.003645557455058679,0.006427651841816484
NoTime,11,RA-MTM,16384,False,False,True,True,0.0,0.027919269788526435,0.003594826558220632,0.00206864401188675
NoTime,12,RA-MTM,16384,False,False,True,True,0.0,0.016974141564105594,0.0032680345960116597,0.004969726322980206
NoTime,13,RA-MTM,16384,False,False,True,True,0.0,0.13554545039141885,0.0009808561917878933,0.005073974192918468
NoTime,14,RA-MTM,16384,False,False,True,True,0.0,0.2250422023437295,0.0032804923863380964,0.006257283640479727
NoTime,15,RA-MTM,16384,False,False,True,True,0.0,0.02651828629609554,0.0035643463209709125,0.005345500943595205
NoTime,16,RA-MTM,16384,False,False,True,True,0.0,0.04992124030832201,0.002811372005709245,0.0017823485346313839
NoTime,17,RA-MTM,16384,False,False,True,True,0.0,0.00966232450014104,0.0034259434480361506,0.002719034703776324
NoTime,18,RA-MTM,16384,False,False,True,True,0.0,0.017945363239050494,0.0030972030326381628,0.004436807567308465
NoTime,19,RA-MTM,16384,False,False,True,True,0.0,0.022083256343648827,0.0033382019256933404,0.0030053301810317144
NoTime,20,RA-MTM,16384,False,False,True,True,0.0,0.03770190349882796,0.003344369445635209,0.003630817400660291
NoTime,21,RA-MTM,16384,False,False,True,True,0.0,0.031135508749002838,0.002983550952933456,0.005595213542609834
NoTime,22,RA-MTM,16384,False,False,True,True,0.0,0.04659195391354842,0.0029907998278559944,0.0038377684802384238
NoTime,23,RA-MTM,16384,False,False,True,True,0.0,0.06470298679437292,0.0032899339550880313,0.004787678715663088
NoTime,24,RA-MTM,16384,False,False,True,True,0.0,0.05239695756927176,0.0035579687673212845,0.005919636558404884
NoTime,25,RA-MTM,16384,False,False,True,True,0.0,0.00037889546842961863,0.002598485592130828,0.004878702519321654
NoTime,26,RA-MTM,16384,False,False,True,True,0.0,0.03378007889909895,0.00354354343285479,0.005529093211211311
NoTime,27,RA-MTM,16384,False,False,True,True,0.0,0.025513829259580234,0.0028484145747285083,0.002810058507434876
NoTime,28,RA-MTM,16384,False,False,True,True,0.0,0.0579589910953473,0.0035142497352893542,0.004319335631090607
NoTime,29,RA-MTM,16384,False,False,True,True,0.0,0.06840040874953957,0.0027540952599593993,0.0029890167941530876
NoTime,30,RA-MTM,16384,False,False,True,True,0.0,0.015638227701856522,0.002716512973044871,0.005558630664369346
NoTime,31,RA-MTM,16384,False,False,True,True,0.0,0.05057929356735258,0.002483363437491448,0.0027937451205577446
